,resultrowid,toxpointsummaryrowid,testmaterial,program,programcode,parentprojectcode,parentproject,projectcode,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,sampleyear,collectiontime,locationcode,collectiondepth,unitcollectiondepth,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,matrixcode,method,analytegroup,analytesubgroup,analyte,analytecode,fraction,fractioncode,unitname,result,mdl,rl,resultqualcode,qacode,qualcombo,batchverification,compliancecode,displaycode,displaycode_toxresult,collectionmethod,collectiondevice,positionwatercolumn,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,toxresultqacode,toxtestdurcode,wqsource,timepoint,toxpointmethod,treatment,unittreatment,treatmentconcentration,toxbatchstartdate,reftoxbatch,organismageatteststart,repcount,mean,stddev,statmethod,alphalevel,evalthreshold,msd,sigeffectcode,bvalue,calcvaluetype,calculatedvalue,criticalvalue,percenteffect,compositeid,compositetype,commonname,species,numberfishpercomp,tissuename,tissuecode,weightavgg,tlminmm,tlmaxmm,tlavgmm,compositetissueprep,organismgroup,lifstage,sievesize,grabsize,unitgrabsize,sourcerdc,datausenotes,sm_geom,regional_board,countynum,county_name,huc8_name,huc10_name,huc12_name,baysegment_name
16223,8D627059-6B94-436B-9160-FE8473022ED2,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Sacramento River (BG20),BG20,Bays and Harbors,38.06,-121.81,wgs84,1993-03-05,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,0.99,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00F78B8D6502DD69C1E2005E5160805141,5.0,34.0,Sacramento,Lower Sacramento,Sherman Lake-Sacramento River,Threemile Slough-Sacramento River,Rivers
16263,8DB1E5FA-92DA-4BF3-8779-9F5A3969177D,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF20),BF20,Bays and Harbors,38.116,-122.04,wgs84,1993-05-27,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,33.69,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00DE5101D582E969C16D08486D1C885141,2.0,48.0,Solano,Suisun Bay,Suisun Bay,Suisun Bay,Suisun Bay
16431,8F14462D-BBE7-4A6F-8360-84DFE00ED617,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.514,-122.135,wgs84,2000-02-01,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,3.26975,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00B2D541C0ACEE69C1C35151FF44355141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,South Bay
16462,8F5CE1DF-B061-4C2F-89A9-040360BC3AF3,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Sacramento River (BG20),BG20,Bays and Harbors,38.06,-121.81,wgs84,1993-05-20,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,3.14,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00F78B8D6502DD69C1E2005E5160805141,5.0,34.0,Sacramento,Lower Sacramento,Sherman Lake-Sacramento River,Threemile Slough-Sacramento River,Rivers
16498,8FABDCB8-7568-4423-B4F1-12AAD8714731,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Point Isabel (BC41),BC41,Bays and Harbors,37.887,-122.34299999999999,wgs84,1999-07-16,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.7,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00F6B2C90EFBF969C1477A9CBE84685141,2.0,1.0,Alameda,San Pablo Bay,San Francisco Bay,Richardson Bay-San Francisco Bay,Central Bay
16548,900C5736-49A1-4134-BDD6-5D65BF76DF1F,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Oyster Point (BB30),BB30,Bays and Harbors,37.669000000000004,-122.329,wgs84,1993-03-02,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.75,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0060F0A73F38F969C1BEA00CE4884A5141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,Central Bay
16574,9041552B-B8EA-418C-B885-A7F6A01B930D,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,Red Rock (BC60),BC60,Bays and Harbors,37.918,-122.436,wgs84,2000-07-13,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,5.75025,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0047AD972509FF69C150778D1BCA6C5141,2.0,21.0,Marin,San Pablo Bay,San Francisco Bay,Richardson Bay-San Francisco Bay,Central Bay
16838,92822270-6C2E-4B63-B811-1BCB7FF36C02,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Coyote Creek (BA10),BA10,Bays and Harbors,37.469,-122.06299999999999,wgs84,1999-02-01,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,4.01635,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00417F26E0C2EA69C1F7B1A9A11A2F5141,2.0,1.0,Alameda,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,Lower South Bay
16853,92A5D1B6-800A-4D85-BC47-BBF851D067C0,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Red Rock (BC60),BC60,Bays and Harbors,37.918,-122.436,wgs84,1998-01-29,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.44,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0047AD972509FF69C150778D1BCA6C5141,2.0,21.0,Marin,San Pablo Bay,San Francisco Bay,Richardson Bay-San Francisco Bay,Central Bay
16958,93864DEE-D9B7-43FF-9321-6EFE312AADDB,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,01RMP2ST,2001 RMP Status and Trends,RMP,AMS-CA,South Bay (BA20),BA20,Bays and Harbors,37.493,-122.088,wgs84,2001-07-31,2001,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,7.753760000000001,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D002836BEBF1EEC69C1B6C6EA4E64325141,2.0,1.0,Alameda,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,Lower South Bay
17059,9487AFEE-23B7-4FE6-82FB-BA55E139983E,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD20),BD20,Bays and Harbors,38.048,-122.42200000000001,wgs84,1999-04-19,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,17.5851,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00B1EA755646FE69C1F7B0BA34B87E5141,2.0,21.0,Marin,San Pablo Bay,San Pablo Bay,San Pablo Bay,San Pablo Bay
17197,95B76CDA-A52C-411E-9291-CA24A41AB1CE,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD20),BD20,Bays and Harbors,38.048,-122.42200000000001,wgs84,1993-03-04,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.96,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00B1EA755646FE69C1F7B0BA34B87E5141,2.0,21.0,Marin,San Pablo Bay,San Pablo Bay,San Pablo Bay,San Pablo Bay
17246,962238AF-5761-4245-A7E8-0AFB964057E6,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Sunnyvale (C-1-3),C-1-3,Bays and Harbors,37.43425,-122.0101,wgs84,1998-04-23,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,246.0,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00753084C6E2E769C1468FB16E582A5141,2.0,43.0,Santa Clara,San Francisco Bay,San Francisco Bay,San Francisco Bay Estuaries,
17287,967B1BAA-5761-4E15-862C-5CA8E2176A8D,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Golden Gate (BC20),BC20,Bays and Harbors,37.864000000000004,-122.67333,wgs84,1993-09-14,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,5.37,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0016FD2494EF0B6AC1ACF44FD659655141,,,,Tomales-Drake Bays,Drakes Bay-Frontal Pacific Ocean,Bolinas Bay,
17350,971181D6-1DA4-4FD1-930F-B87E72535828,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,Guadalupe River (BW15),BW15,Bays and Harbors,37.426,-121.98,wgs84,2000-01-31,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.27755,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D007F3495EF3FE669C10D60814D37295141,2.0,43.0,Santa Clara,San Francisco Bay,San Francisco Bay,San Francisco Bay Estuaries,
17474,980AA3CF-1907-4262-988D-289EFC096FA9,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.514,-122.135,wgs84,1993-09-13,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.62,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00B2D541C0ACEE69C1C35151FF44355141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,South Bay
17855,9B6EB056-3894-4545-93D7-F8E1B5971B71,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,01RMP2ST,2001 RMP Status and Trends,RMP,AMS-CA,San Joaquin River (BG30),BG30,Bays and Harbors,38.021,-121.805,wgs84,2001-08-07,2001,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,3.5387800000000005,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D002F346FD2BCDC69C1E86B5735FE7A5141,5.0,34.0,Sacramento,San Joaquin Delta,Middle River-San Joaquin River,Markley Canyon-San Joaquin River,Rivers
17881,9BBFE933-BBAD-4182-AC76-F1BA4DCA1C17,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,94RMP2ST,1994 RMP Status and Trends,RMP,AMS-CA,San Joaquin River (BG30),BG30,Bays and Harbors,38.021,-121.805,wgs84,1994-05-25,1994,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,9.2,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D002F346FD2BCDC69C1E86B5735FE7A5141,5.0,34.0,Sacramento,San Joaquin Delta,Middle River-San Joaquin River,Markley Canyon-San Joaquin River,Rivers
17938,9C261D12-E0CB-4610-8B98-265875663BFB,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,San Jose (C-3-0),C-3-0,Bays and Harbors,37.460229999999996,-121.9756,wgs84,2000-02-02,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,4.03645,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D005F6CCCB502E669C1F0A6DD22E72D5141,2.0,43.0,Santa Clara,San Francisco Bay,San Francisco Bay,San Francisco Bay Estuaries,
17993,9CAF69BE-D192-4538-BDB4-010BE277DBBB,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC10),BC10,Bays and Harbors,37.821999999999996,-122.35,wgs84,1999-02-04,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,0.93353,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0041945A765CFA69C1505BD2B3915F5141,2.0,1.0,Alameda,San Pablo Bay,San Francisco Bay,Richardson Bay-San Francisco Bay,Central Bay
18124,9E01FEA6-0CA4-49D3-B816-CE92EFE27205,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD30),BD30,Bays and Harbors,38.024,-122.363,wgs84,1998-04-14,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,48.25,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D001512435B11FB69C1F512D430687B5141,2.0,7.0,Contra Costa,San Pablo Bay,San Pablo Bay,San Pablo Bay,San Pablo Bay
18246,9EF92056-D4E7-4BE5-94B7-EF37DB65DCA5,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,Guadalupe River (BW15),BW15,Bays and Harbors,37.426,-121.98,wgs84,2000-07-10,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,8.118,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D007F3495EF3FE669C10D60814D37295141,2.0,43.0,Santa Clara,San Francisco Bay,San Francisco Bay,San Francisco Bay Estuaries,
18291,9F43F77F-DB9C-448B-975E-2D61EEA5E59D,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD40),BD40,Bays and Harbors,38.051,-122.27799999999999,wgs84,2000-07-17,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.6687,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00D13D3F9672F669C11254383A227F5141,2.0,7.0,Contra Costa,San Pablo Bay,San Pablo Bay,San Pablo Bay,San Pablo Bay
18316,9F7BFD14-2D20-44D9-9624-81FE10D0DA3B,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF20),BF20,Bays and Harbors,38.116,-122.04,wgs84,1999-04-21,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,4.23345,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00DE5101D582E969C16D08486D1C885141,2.0,48.0,Solano,Suisun Bay,Suisun Bay,Suisun Bay,Suisun Bay
18403,A01B9586-2DC3-42EE-A20A-4EC7145A7219,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Sunnyvale (C-1-3),C-1-3,Bays and Harbors,37.43425,-122.0101,wgs84,1999-07-14,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,228.9,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00753084C6E2E769C1468FB16E582A5141,2.0,43.0,Santa Clara,San Francisco Bay,San Francisco Bay,San Francisco Bay Estuaries,
18451,A07FA723-7701-49CC-9424-9CB2A6843207,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD40),BD40,Bays and Harbors,38.051,-122.27799999999999,wgs84,1999-04-19,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,12.8089,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00D13D3F9672F669C11254383A227F5141,2.0,7.0,Contra Costa,San Pablo Bay,San Pablo Bay,San Pablo Bay,San Pablo Bay
18530,A13F278B-BD21-4798-9865-DAE9E2CEA84A,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Red Rock (BC60),BC60,Bays and Harbors,37.918,-122.436,wgs84,1999-02-03,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,0.725114,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0047AD972509FF69C150778D1BCA6C5141,2.0,21.0,Marin,San Pablo Bay,San Francisco Bay,Richardson Bay-San Francisco Bay,Central Bay
18544,A163A63B-8E59-4E2C-BB98-B9CD99A8C004,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Alameda (BB70),BB70,Bays and Harbors,37.742,-122.322,wgs84,1998-04-20,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,14.61,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00150F17D8D6F869C1A7FCE5B990545141,2.0,38.0,San Francisco,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,Central Bay
18604,A1F539B6-BB41-4F51-9FDA-F780F5236888,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Oyster Point (BB30),BB30,Bays and Harbors,37.669000000000004,-122.329,wgs84,1999-04-12,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.2361299999999997,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0060F0A73F38F969C1BEA00CE4884A5141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,Central Bay
18760,A32A2156-D42A-4387-9B3F-02C1549F91D2,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,01RMP2ST,2001 RMP Status and Trends,RMP,AMS-CA,Napa River (BD50),BD50,Bays and Harbors,38.097,-122.26100000000001,wgs84,2001-02-12,2001,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.53272,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00F5AC710886F569C13A22236F7C855141,2.0,48.0,Solano,San Pablo Bay,San Pablo Bay,San Pablo Bay Estuaries,
18780,A3485A14-734E-433F-A91A-376824A90170,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD40),BD40,Bays and Harbors,38.051,-122.27799999999999,wgs84,2000-02-07,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.0746,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00D13D3F9672F669C11254383A227F5141,2.0,7.0,Contra Costa,San Pablo Bay,San Pablo Bay,San Pablo Bay,San Pablo Bay
